SVC_DT,n,DIAG,year
11/26/2008,386,487,809
11/27/2008,458,487,809
11/28/2008,288,487,809
11/29/2008,59,487,809
11/30/2008,13,487,809
12/1/2008,371,487,809
12/2/2008,286,487,809
12/3/2008,325,487,809
12/4/2008,329,487,809
12/5/2008,179,487,809
12/6/2008,43,487,809
12/7/2008,15,487,809
12/8/2008,230,487,809
12/9/2008,206,487,809
12/10/2008,170,487,809
12/11/2008,229,487,809
12/12/2008,129,487,809
12/13/2008,42,487,809
12/14/2008,9,487,809
12/15/2008,193,487,809
12/16/2008,156,487,809
12/17/2008,170,487,809
12/18/2008,163,487,809
12/19/2008,83,487,809
12/20/2008,29,487,809
12/21/2008,21,487,809
12/22/2008,123,487,809
12/23/2008,121,487,809
12/24/2008,44,487,809
12/25/2008,6,487,809
12/26/2008,23,487,809
12/27/2008,40,487,809
12/28/2008,21,487,809
12/29/2008,157,487,809
12/30/2008,87,487,809
12/31/2008,63,487,809
1/1/2009,16,487,809
1/2/2009,60,487,809
1/3/2009,41,487,809
1/4/2009,26,487,809
1/5/2009,109,487,809
1/6/2009,96,487,809
1/7/2009,70,487,809
1/8/2009,105,487,809
1/9/2009,78,487,809
1/10/2009,42,487,809
1/11/2009,21,487,809
1/12/2009,134,487,809
1/13/2009,92,487,809
1/14/2009,63,487,809
1/15/2009,75,487,809
1/16/2009,73,487,809
1/17/2009,24,487,809
1/18/2009,21,487,809
1/19/2009,104,487,809
1/20/2009,89,487,809
1/21/2009,75,487,809
1/22/2009,82,487,809
1/23/2009,61,487,809
1/24/2009,30,487,809
1/25/2009,31,487,809
1/26/2009,85,487,809
1/27/2009,83,487,809
1/28/2009,63,487,809
1/29/2009,87,487,809
1/30/2009,62,487,809
1/31/2009,63,487,809
2/1/2009,29,487,809
2/2/2009,86,487,809
2/3/2009,88,487,809
2/4/2009,81,487,809
2/5/2009,58,487,809
2/6/2009,61,487,809
2/7/2009,37,487,809
2/8/2009,21,487,809
2/9/2009,81,487,809
2/10/2009,92,487,809
2/11/2009,67,487,809
2/12/2009,70,487,809
2/13/2009,64,487,809
2/14/2009,29,487,809
2/15/2009,35,487,809
2/16/2009,37,487,809
2/17/2009,87,487,809
2/18/2009,75,487,809
2/19/2009,66,487,809
2/20/2009,63,487,809
2/21/2009,32,487,809
2/22/2009,21,487,809
2/23/2009,70,487,809
2/24/2009,77,487,809
2/25/2009,85,487,809
2/26/2009,85,487,809
2/27/2009,68,487,809
2/28/2009,43,487,809
3/1/2009,30,487,809
3/2/2009,110,487,809
3/3/2009,83,487,809
3/4/2009,75,487,809
3/5/2009,89,487,809
3/6/2009,63,487,809
3/7/2009,38,487,809
3/8/2009,20,487,809
3/9/2009,99,487,809
3/10/2009,70,487,809
3/11/2009,67,487,809
3/12/2009,67,487,809
3/13/2009,37,487,809
3/14/2009,33,487,809
3/15/2009,28,487,809
3/16/2009,47,487,809
3/17/2009,71,487,809
3/18/2009,58,487,809
3/19/2009,51,487,809
3/20/2009,44,487,809
3/21/2009,30,487,809
3/22/2009,20,487,809
3/23/2009,89,487,809
3/24/2009,41,487,809
3/25/2009,64,487,809
3/26/2009,59,487,809
3/27/2009,54,487,809
3/28/2009,26,487,809
3/29/2009,17,487,809
3/30/2009,83,487,809
3/31/2009,52,487,809
4/1/2009,34,487,809
4/2/2009,41,487,809
4/3/2009,28,487,809
4/4/2009,17,487,809
4/5/2009,15,487,809
4/6/2009,65,487,809
4/7/2009,40,487,809
4/8/2009,25,487,809
4/9/2009,30,487,809
4/10/2009,19,487,809
4/11/2009,22,487,809
4/12/2009,11,487,809
4/13/2009,38,487,809
4/14/2009,54,487,809
4/15/2009,40,487,809
4/16/2009,38,487,809
4/17/2009,33,487,809
4/18/2009,15,487,809
4/19/2009,16,487,809
4/20/2009,46,487,809
4/21/2009,23,487,809
4/22/2009,43,487,809
4/23/2009,26,487,809
4/24/2009,35,487,809
4/25/2009,9,487,809
4/26/2009,6,487,809
4/27/2009,49,487,809
4/28/2009,47,487,809
4/29/2009,39,487,809
4/30/2009,39,487,809
5/1/2009,46,487,809
5/2/2009,32,487,809
5/3/2009,13,487,809
5/4/2009,47,487,809
5/5/2009,38,487,809
5/6/2009,34,487,809
5/7/2009,37,487,809
5/8/2009,30,487,809
5/9/2009,16,487,809
5/10/2009,22,487,809
5/11/2009,51,487,809
5/12/2009,48,487,809
5/13/2009,44,487,809
5/14/2009,31,487,809
5/15/2009,23,487,809
5/16/2009,20,487,809
5/17/2009,15,487,809
5/18/2009,21,487,809
5/19/2009,37,487,809
5/20/2009,45,487,809
5/21/2009,35,487,809
5/22/2009,26,487,809
5/23/2009,14,487,809
5/24/2009,11,487,809
5/25/2009,46,487,809
5/26/2009,35,487,809
5/27/2009,43,487,809
5/28/2009,34,487,809
5/29/2009,17,487,809
5/30/2009,26,487,809
5/31/2009,25,487,809
6/1/2009,59,487,809
6/2/2009,35,487,809
6/3/2009,56,487,809
6/4/2009,43,487,809
6/5/2009,49,487,809
6/6/2009,41,487,809
6/7/2009,37,487,809
6/8/2009,73,487,809
6/9/2009,57,487,809
6/10/2009,53,487,809
6/11/2009,62,487,809
6/12/2009,59,487,809
6/13/2009,39,487,809
6/14/2009,31,487,809
6/15/2009,86,487,809
6/16/2009,66,487,809
6/17/2009,80,487,809
6/18/2009,59,487,809
6/19/2009,54,487,809
6/20/2009,42,487,809
6/21/2009,30,487,809
6/22/2009,79,487,809
6/23/2009,65,487,809
6/24/2009,74,487,809
6/25/2009,69,487,809
6/26/2009,77,487,809
6/27/2009,45,487,809
6/28/2009,33,487,809
6/29/2009,84,487,809
6/30/2009,61,487,809
7/1/2009,167,460,910
7/2/2009,646,460,910
7/3/2009,521,460,910
7/4/2009,255,460,910
7/5/2009,207,460,910
7/6/2009,705,460,910
7/7/2009,630,460,910
7/8/2009,528,460,910
7/9/2009,540,460,910
7/10/2009,453,460,910
7/11/2009,254,460,910
7/12/2009,161,460,910
7/13/2009,674,460,910
7/14/2009,539,460,910
7/15/2009,505,460,910
7/16/2009,580,460,910
7/17/2009,491,460,910
7/18/2009,249,460,910
7/19/2009,177,460,910
7/20/2009,622,460,910
7/21/2009,545,460,910
7/22/2009,535,460,910
7/23/2009,516,460,910
7/24/2009,414,460,910
7/25/2009,221,460,910
7/26/2009,169,460,910
7/27/2009,552,460,910
7/28/2009,480,460,910
7/29/2009,453,460,910
7/30/2009,526,460,910
7/31/2009,384,460,910
8/1/2009,195,460,910
8/2/2009,176,460,910
8/3/2009,125,460,910
8/4/2009,597,460,910
8/5/2009,490,460,910
8/6/2009,528,460,910
8/7/2009,429,460,910
8/8/2009,256,460,910
8/9/2009,149,460,910
8/10/2009,496,460,910
8/11/2009,503,460,910
8/12/2009,411,460,910
8/13/2009,456,460,910
8/14/2009,397,460,910
8/15/2009,241,460,910
8/16/2009,149,460,910
8/17/2009,571,460,910
8/18/2009,562,460,910
8/19/2009,470,460,910
8/20/2009,534,460,910
8/21/2009,469,460,910
8/22/2009,250,460,910
8/23/2009,139,460,910
8/24/2009,578,460,910
8/25/2009,499,460,910
8/26/2009,478,460,910
8/27/2009,570,460,910
8/28/2009,523,460,910
8/29/2009,288,460,910
8/30/2009,194,460,910
8/31/2009,697,460,910
9/1/2009,618,460,910
9/2/2009,611,460,910
9/3/2009,656,460,910
9/4/2009,489,460,910
9/5/2009,319,460,910
9/6/2009,201,460,910
9/7/2009,165,460,910
9/8/2009,860,460,910
9/9/2009,650,460,910
9/10/2009,711,460,910
9/11/2009,623,460,910
9/12/2009,355,460,910
9/13/2009,227,460,910
9/14/2009,906,460,910
9/15/2009,870,460,910
9/16/2009,737,460,910
9/17/2009,945,460,910
9/18/2009,769,460,910
9/19/2009,456,460,910
9/20/2009,274,460,910
9/21/2009,1200,460,910
9/22/2009,1066,460,910
9/23/2009,928,460,910
9/24/2009,907,460,910
9/25/2009,878,460,910
9/26/2009,506,460,910
9/27/2009,343,460,910
9/28/2009,1209,460,910
9/29/2009,1165,460,910
9/30/2009,1096,460,910
10/1/2009,2968,460,910
10/2/2009,2568,460,910
10/3/2009,1338,460,910
10/4/2009,800,460,910
10/5/2009,3706,460,910
10/6/2009,3295,460,910
10/7/2009,2654,460,910
10/8/2009,3032,460,910
10/9/2009,2632,460,910
10/10/2009,1289,460,910
10/11/2009,821,460,910
10/12/2009,709,460,910
10/13/2009,4090,460,910
10/14/2009,3374,460,910
10/15/2009,3448,460,910
10/16/2009,2975,460,910
10/17/2009,1545,460,910
10/18/2009,893,460,910
10/19/2009,3641,460,910
10/20/2009,3083,460,910
10/21/2009,2552,460,910
10/22/2009,2564,460,910
10/23/2009,2036,460,910
10/24/2009,1095,460,910
10/25/2009,692,460,910
10/26/2009,2734,460,910
10/27/2009,2419,460,910
10/28/2009,2032,460,910
10/29/2009,1793,460,910
10/30/2009,1394,460,910
10/31/2009,835,460,910
11/1/2009,517,460,910
11/2/2009,2086,460,910
11/3/2009,1838,460,910
11/4/2009,1528,460,910
11/5/2009,1683,460,910
11/6/2009,1417,460,910
11/7/2009,829,460,910
11/8/2009,490,460,910
11/9/2009,1927,460,910
11/10/2009,1547,460,910
11/11/2009,1259,460,910
11/12/2009,1348,460,910
11/13/2009,1159,460,910
11/14/2009,624,460,910
11/15/2009,427,460,910
11/16/2009,1586,460,910
11/17/2009,1320,460,910
11/18/2009,1145,460,910
11/19/2009,1189,460,910
11/20/2009,1027,460,910
11/21/2009,586,460,910
11/22/2009,331,460,910
11/23/2009,1345,460,910
11/24/2009,1101,460,910
11/25/2009,1024,460,910
11/26/2009,982,460,910
11/27/2009,893,460,910
11/28/2009,471,460,910
11/29/2009,345,460,910
11/30/2009,1393,460,910
12/1/2009,1225,460,910
12/2/2009,1106,460,910
12/3/2009,1137,460,910
12/4/2009,951,460,910
12/5/2009,643,460,910
12/6/2009,430,460,910
12/7/2009,1514,460,910
12/8/2009,1312,460,910
12/9/2009,917,460,910
12/10/2009,1204,460,910
12/11/2009,1004,460,910
12/12/2009,576,460,910
12/13/2009,413,460,910
12/14/2009,1533,460,910
12/15/2009,1401,460,910
12/16/2009,1147,460,910
12/17/2009,1239,460,910
12/18/2009,1193,460,910
12/19/2009,756,460,910
12/20/2009,434,460,910
12/21/2009,1724,460,910
12/22/2009,1463,460,910
12/23/2009,1206,460,910
12/24/2009,683,460,910
12/25/2009,190,460,910
12/26/2009,528,460,910
12/27/2009,593,460,910
12/28/2009,1299,460,910
12/29/2009,1594,460,910
12/30/2009,1494,460,910
12/31/2009,1038,460,910
1/1/2010,354,460,910
1/2/2010,905,460,910
1/3/2010,524,460,910
1/4/2010,2013,460,910
1/5/2010,1775,460,910
1/6/2010,1464,460,910
1/7/2010,1468,460,910
1/8/2010,1267,460,910
1/9/2010,740,460,910
1/10/2010,395,460,910
1/11/2010,1541,460,910
1/12/2010,1374,460,910
1/13/2010,1158,460,910
1/14/2010,1291,460,910
1/15/2010,1163,460,910
1/16/2010,589,460,910
1/17/2010,409,460,910
1/18/2010,1572,460,910
1/19/2010,1302,460,910
1/20/2010,1125,460,910
1/21/2010,1281,460,910
1/22/2010,1147,460,910
1/23/2010,661,460,910
1/24/2010,451,460,910
1/25/2010,1628,460,910
1/26/2010,1431,460,910
1/27/2010,1246,460,910
1/28/2010,1261,460,910
1/29/2010,1119,460,910
1/30/2010,686,460,910
1/31/2010,503,460,910
2/1/2010,1826,460,910
2/2/2010,1589,460,910
2/3/2010,1318,460,910
2/4/2010,1522,460,910
2/5/2010,1311,460,910
2/6/2010,800,460,910
2/7/2010,484,460,910
2/8/2010,1828,460,910
2/9/2010,1658,460,910
2/10/2010,1356,460,910
2/11/2010,1559,460,910
2/12/2010,1287,460,910
2/13/2010,760,460,910
2/14/2010,552,460,910
2/15/2010,549,460,910
2/16/2010,1856,460,910
2/17/2010,1411,460,910
2/18/2010,1553,460,910
2/19/2010,1310,460,910
2/20/2010,724,460,910
2/21/2010,546,460,910
2/22/2010,1588,460,910
2/23/2010,1590,460,910
2/24/2010,1352,460,910
2/25/2010,1396,460,910
2/26/2010,1077,460,910
2/27/2010,680,460,910
2/28/2010,493,460,910
3/1/2010,1633,460,910
3/2/2010,1517,460,910
3/3/2010,1301,460,910
3/4/2010,1432,460,910
3/5/2010,1215,460,910
3/6/2010,786,460,910
3/7/2010,461,460,910
3/8/2010,1769,460,910
3/9/2010,1507,460,910
3/10/2010,1392,460,910
3/11/2010,1399,460,910
3/12/2010,1232,460,910
3/13/2010,727,460,910
3/14/2010,509,460,910
3/15/2010,1710,460,910
3/16/2010,1369,460,910
3/17/2010,1212,460,910
3/18/2010,1316,460,910
3/19/2010,1107,460,910
3/20/2010,721,460,910
3/21/2010,531,460,910
3/22/2010,1745,460,910
3/23/2010,1564,460,910
3/24/2010,1315,460,910
3/25/2010,1354,460,910
3/26/2010,1136,460,910
3/27/2010,690,460,910
3/28/2010,419,460,910
3/29/2010,1630,460,910
3/30/2010,1365,460,910
3/31/2010,1186,460,910
7/1/2009,20,461,910
7/2/2009,98,461,910
7/3/2009,73,461,910
7/4/2009,34,461,910
7/5/2009,24,461,910
7/6/2009,132,461,910
7/7/2009,135,461,910
7/8/2009,125,461,910
7/9/2009,93,461,910
7/10/2009,62,461,910
7/11/2009,40,461,910
7/12/2009,25,461,910
7/13/2009,130,461,910
7/14/2009,111,461,910
7/15/2009,98,461,910
7/16/2009,92,461,910
7/17/2009,76,461,910
7/18/2009,31,461,910
7/19/2009,21,461,910
7/20/2009,114,461,910
7/21/2009,85,461,910
7/22/2009,91,461,910
7/23/2009,95,461,910
7/24/2009,67,461,910
7/25/2009,26,461,910
7/26/2009,20,461,910
7/27/2009,115,461,910
7/28/2009,94,461,910
7/29/2009,76,461,910
7/30/2009,74,461,910
7/31/2009,61,461,910
8/1/2009,21,461,910
8/2/2009,20,461,910
8/3/2009,14,461,910
8/4/2009,138,461,910
8/5/2009,101,461,910
8/6/2009,93,461,910
8/7/2009,64,461,910
8/8/2009,35,461,910
8/9/2009,13,461,910
8/10/2009,114,461,910
8/11/2009,107,461,910
8/12/2009,85,461,910
8/13/2009,79,461,910
8/14/2009,49,461,910
8/15/2009,27,461,910
8/16/2009,18,461,910
8/17/2009,96,461,910
8/18/2009,93,461,910
8/19/2009,101,461,910
8/20/2009,105,461,910
8/21/2009,73,461,910
8/22/2009,28,461,910
8/23/2009,26,461,910
8/24/2009,98,461,910
8/25/2009,108,461,910
8/26/2009,76,461,910
8/27/2009,111,461,910
8/28/2009,80,461,910
8/29/2009,30,461,910
8/30/2009,29,461,910
8/31/2009,104,461,910
9/1/2009,132,461,910
9/2/2009,100,461,910
9/3/2009,104,461,910
9/4/2009,89,461,910
9/5/2009,42,461,910
9/6/2009,22,461,910
9/7/2009,19,461,910
9/8/2009,122,461,910
9/9/2009,133,461,910
9/10/2009,165,461,910
9/11/2009,81,461,910
9/12/2009,45,461,910
9/13/2009,17,461,910
9/14/2009,126,461,910
9/15/2009,124,461,910
9/16/2009,107,461,910
9/17/2009,141,461,910
9/18/2009,101,461,910
9/19/2009,61,461,910
9/20/2009,42,461,910
9/21/2009,128,461,910
9/22/2009,155,461,910
9/23/2009,122,461,910
9/24/2009,123,461,910
9/25/2009,88,461,910
9/26/2009,51,461,910
9/27/2009,29,461,910
9/28/2009,135,461,910
9/29/2009,138,461,910
9/30/2009,132,461,910
10/1/2009,447,461,910
10/2/2009,296,461,910
10/3/2009,154,461,910
10/4/2009,133,461,910
10/5/2009,513,461,910
10/6/2009,468,461,910
10/7/2009,448,461,910
10/8/2009,381,461,910
10/9/2009,319,461,910
10/10/2009,147,461,910
10/11/2009,55,461,910
10/12/2009,65,461,910
10/13/2009,502,461,910
10/14/2009,422,461,910
10/15/2009,459,461,910
10/16/2009,353,461,910
10/17/2009,164,461,910
10/18/2009,75,461,910
10/19/2009,486,461,910
10/20/2009,366,461,910
10/21/2009,374,461,910
10/22/2009,378,461,910
10/23/2009,211,461,910
10/24/2009,88,461,910
10/25/2009,96,461,910
10/26/2009,303,461,910
10/27/2009,270,461,910
10/28/2009,215,461,910
10/29/2009,159,461,910
10/30/2009,133,461,910
10/31/2009,61,461,910
11/1/2009,44,461,910
11/2/2009,189,461,910
11/3/2009,187,461,910
11/4/2009,147,461,910
11/5/2009,214,461,910
11/6/2009,173,461,910
11/7/2009,78,461,910
11/8/2009,63,461,910
11/9/2009,189,461,910
11/10/2009,168,461,910
11/11/2009,120,461,910
11/12/2009,162,461,910
11/13/2009,139,461,910
11/14/2009,65,461,910
11/15/2009,25,461,910
11/16/2009,171,461,910
11/17/2009,190,461,910
11/18/2009,154,461,910
11/19/2009,167,461,910
11/20/2009,97,461,910
11/21/2009,63,461,910
11/22/2009,42,461,910
11/23/2009,153,461,910
11/24/2009,169,461,910
11/25/2009,118,461,910
11/26/2009,161,461,910
11/27/2009,105,461,910
11/28/2009,59,461,910
11/29/2009,44,461,910
11/30/2009,188,461,910
12/1/2009,186,461,910
12/2/2009,158,461,910
12/3/2009,160,461,910
12/4/2009,112,461,910
12/5/2009,59,461,910
12/6/2009,52,461,910
12/7/2009,191,461,910
12/8/2009,170,461,910
12/9/2009,139,461,910
12/10/2009,173,461,910
12/11/2009,159,461,910
12/12/2009,63,461,910
12/13/2009,50,461,910
12/14/2009,215,461,910
12/15/2009,188,461,910
12/16/2009,163,461,910
12/17/2009,214,461,910
12/18/2009,161,461,910
12/19/2009,65,461,910
12/20/2009,53,461,910
12/21/2009,240,461,910
12/22/2009,222,461,910
12/23/2009,188,461,910
12/24/2009,85,461,910
12/25/2009,9,461,910
12/26/2009,34,461,910
12/27/2009,66,461,910
12/28/2009,166,461,910
12/29/2009,219,461,910
12/30/2009,175,461,910
12/31/2009,96,461,910
1/1/2010,47,461,910
1/2/2010,128,461,910
1/3/2010,81,461,910
1/4/2010,323,461,910
1/5/2010,288,461,910
1/6/2010,291,461,910
1/7/2010,260,461,910
1/8/2010,200,461,910
1/9/2010,83,461,910
1/10/2010,86,461,910
1/11/2010,203,461,910
1/12/2010,240,461,910
1/13/2010,185,461,910
1/14/2010,175,461,910
1/15/2010,158,461,910
1/16/2010,89,461,910
1/17/2010,74,461,910
1/18/2010,200,461,910
1/19/2010,199,461,910
1/20/2010,205,461,910
1/21/2010,175,461,910
1/22/2010,139,461,910
1/23/2010,73,461,910
1/24/2010,53,461,910
1/25/2010,195,461,910
1/26/2010,180,461,910
1/27/2010,128,461,910
1/28/2010,151,461,910
1/29/2010,139,461,910
1/30/2010,73,461,910
1/31/2010,56,461,910
2/1/2010,252,461,910
2/2/2010,214,461,910
2/3/2010,178,461,910
2/4/2010,203,461,910
2/5/2010,161,461,910
2/6/2010,97,461,910
2/7/2010,63,461,910
2/8/2010,236,461,910
2/9/2010,193,461,910
2/10/2010,193,461,910
2/11/2010,240,461,910
2/12/2010,158,461,910
2/13/2010,63,461,910
2/14/2010,60,461,910
2/15/2010,48,461,910
2/16/2010,225,461,910
2/17/2010,228,461,910
2/18/2010,174,461,910
2/19/2010,167,461,910
2/20/2010,91,461,910
2/21/2010,67,461,910
2/22/2010,206,461,910
2/23/2010,181,461,910
2/24/2010,201,461,910
2/25/2010,203,461,910
2/26/2010,140,461,910
2/27/2010,103,461,910
2/28/2010,57,461,910
3/1/2010,227,461,910
3/2/2010,193,461,910
3/3/2010,207,461,910
3/4/2010,205,461,910
3/5/2010,159,461,910
3/6/2010,93,461,910
3/7/2010,84,461,910
3/8/2010,215,461,910
3/9/2010,223,461,910
3/10/2010,161,461,910
3/11/2010,215,461,910
3/12/2010,116,461,910
3/13/2010,70,461,910
3/14/2010,50,461,910
3/15/2010,215,461,910
3/16/2010,175,461,910
3/17/2010,172,461,910
3/18/2010,165,461,910
3/19/2010,137,461,910
3/20/2010,88,461,910
3/21/2010,55,461,910
3/22/2010,233,461,910
3/23/2010,186,461,910
3/24/2010,147,461,910
3/25/2010,188,461,910
3/26/2010,138,461,910
3/27/2010,70,461,910
3/28/2010,52,461,910
3/29/2010,222,461,910
3/30/2010,213,461,910
3/31/2010,190,461,910
7/1/2009,25,463,910
7/2/2009,58,463,910
7/3/2009,70,463,910
7/4/2009,47,463,910
7/5/2009,25,463,910
7/6/2009,71,463,910
7/7/2009,68,463,910
7/8/2009,58,463,910
7/9/2009,50,463,910
7/10/2009,53,463,910
7/11/2009,28,463,910
7/12/2009,27,463,910
7/13/2009,66,463,910
7/14/2009,65,463,910
7/15/2009,62,463,910
7/16/2009,55,463,910
7/17/2009,49,463,910
7/18/2009,24,463,910
7/19/2009,18,463,910
7/20/2009,65,463,910
7/21/2009,56,463,910
7/22/2009,55,463,910
7/23/2009,62,463,910
7/24/2009,37,463,910
7/25/2009,34,463,910
7/26/2009,24,463,910
7/27/2009,77,463,910
7/28/2009,68,463,910
7/29/2009,55,463,910
7/30/2009,76,463,910
7/31/2009,34,463,910
8/1/2009,19,463,910
8/2/2009,18,463,910
8/3/2009,21,463,910
8/4/2009,62,463,910
8/5/2009,54,463,910
8/6/2009,50,463,910
8/7/2009,37,463,910
8/8/2009,23,463,910
8/9/2009,31,463,910
8/10/2009,55,463,910
8/11/2009,45,463,910
8/12/2009,47,463,910
8/13/2009,62,463,910
8/14/2009,45,463,910
8/15/2009,30,463,910
8/16/2009,23,463,910
8/17/2009,47,463,910
8/18/2009,56,463,910
8/19/2009,57,463,910
8/20/2009,54,463,910
8/21/2009,47,463,910
8/22/2009,19,463,910
8/23/2009,10,463,910
8/24/2009,51,463,910
8/25/2009,59,463,910
8/26/2009,80,463,910
8/27/2009,65,463,910
8/28/2009,57,463,910
8/29/2009,27,463,910
8/30/2009,20,463,910
8/31/2009,52,463,910
9/1/2009,52,463,910
9/2/2009,55,463,910
9/3/2009,62,463,910
9/4/2009,52,463,910
9/5/2009,18,463,910
9/6/2009,23,463,910
9/7/2009,23,463,910
9/8/2009,61,463,910
9/9/2009,74,463,910
9/10/2009,53,463,910
9/11/2009,49,463,910
9/12/2009,31,463,910
9/13/2009,28,463,910
9/14/2009,69,463,910
9/15/2009,54,463,910
9/16/2009,74,463,910
9/17/2009,48,463,910
9/18/2009,54,463,910
9/19/2009,42,463,910
9/20/2009,24,463,910
9/21/2009,59,463,910
9/22/2009,66,463,910
9/23/2009,55,463,910
9/24/2009,84,463,910
9/25/2009,49,463,910
9/26/2009,39,463,910
9/27/2009,16,463,910
9/28/2009,75,463,910
9/29/2009,54,463,910
9/30/2009,83,463,910
10/1/2009,169,463,910
10/2/2009,153,463,910
10/3/2009,68,463,910
10/4/2009,92,463,910
10/5/2009,172,463,910
10/6/2009,172,463,910
10/7/2009,138,463,910
10/8/2009,195,463,910
10/9/2009,121,463,910
10/10/2009,74,463,910
10/11/2009,53,463,910
10/12/2009,54,463,910
10/13/2009,214,463,910
10/14/2009,179,463,910
10/15/2009,181,463,910
10/16/2009,140,463,910
10/17/2009,77,463,910
10/18/2009,53,463,910
10/19/2009,156,463,910
10/20/2009,159,463,910
10/21/2009,115,463,910
10/22/2009,155,463,910
10/23/2009,125,463,910
10/24/2009,60,463,910
10/25/2009,49,463,910
10/26/2009,109,463,910
10/27/2009,85,463,910
10/28/2009,84,463,910
10/29/2009,77,463,910
10/30/2009,52,463,910
10/31/2009,33,463,910
11/1/2009,35,463,910
11/2/2009,85,463,910
11/3/2009,78,463,910
11/4/2009,77,463,910
11/5/2009,60,463,910
11/6/2009,61,463,910
11/7/2009,34,463,910
11/8/2009,22,463,910
11/9/2009,79,463,910
11/10/2009,61,463,910
11/11/2009,58,463,910
11/12/2009,64,463,910
11/13/2009,60,463,910
11/14/2009,30,463,910
11/15/2009,28,463,910
11/16/2009,66,463,910
11/17/2009,72,463,910
11/18/2009,62,463,910
11/19/2009,82,463,910
11/20/2009,64,463,910
11/21/2009,27,463,910
11/22/2009,21,463,910
11/23/2009,93,463,910
11/24/2009,80,463,910
11/25/2009,60,463,910
11/26/2009,102,463,910
11/27/2009,42,463,910
11/28/2009,35,463,910
11/29/2009,19,463,910
11/30/2009,79,463,910
12/1/2009,72,463,910
12/2/2009,75,463,910
12/3/2009,86,463,910
12/4/2009,95,463,910
12/5/2009,59,463,910
12/6/2009,52,463,910
12/7/2009,84,463,910
12/8/2009,70,463,910
12/9/2009,60,463,910
12/10/2009,65,463,910
12/11/2009,52,463,910
12/12/2009,27,463,910
12/13/2009,28,463,910
12/14/2009,113,463,910
12/15/2009,87,463,910
12/16/2009,72,463,910
12/17/2009,97,463,910
12/18/2009,65,463,910
12/19/2009,39,463,910
12/20/2009,62,463,910
12/21/2009,128,463,910
12/22/2009,68,463,910
12/23/2009,80,463,910
12/24/2009,38,463,910
12/25/2009,25,463,910
12/26/2009,40,463,910
12/27/2009,46,463,910
12/28/2009,83,463,910
12/29/2009,77,463,910
12/30/2009,76,463,910
12/31/2009,71,463,910
1/1/2010,24,463,910
1/2/2010,62,463,910
1/3/2010,25,463,910
1/4/2010,110,463,910
1/5/2010,82,463,910
1/6/2010,89,463,910
1/7/2010,76,463,910
1/8/2010,91,463,910
1/9/2010,45,463,910
1/10/2010,31,463,910
1/11/2010,94,463,910
1/12/2010,93,463,910
1/13/2010,110,463,910
1/14/2010,78,463,910
1/15/2010,76,463,910
1/16/2010,42,463,910
1/17/2010,25,463,910
1/18/2010,92,463,910
1/19/2010,79,463,910
1/20/2010,55,463,910
1/21/2010,86,463,910
1/22/2010,72,463,910
1/23/2010,40,463,910
1/24/2010,26,463,910
1/25/2010,80,463,910
1/26/2010,55,463,910
1/27/2010,81,463,910
1/28/2010,85,463,910
1/29/2010,92,463,910
1/30/2010,49,463,910
1/31/2010,31,463,910
2/1/2010,83,463,910
2/2/2010,93,463,910
2/3/2010,84,463,910
2/4/2010,77,463,910
2/5/2010,54,463,910
2/6/2010,33,463,910
2/7/2010,32,463,910
2/8/2010,90,463,910
2/9/2010,65,463,910
2/10/2010,79,463,910
2/11/2010,62,463,910
2/12/2010,86,463,910
2/13/2010,68,463,910
2/14/2010,31,463,910
2/15/2010,27,463,910
2/16/2010,89,463,910
2/17/2010,92,463,910
2/18/2010,101,463,910
2/19/2010,92,463,910
2/20/2010,37,463,910
2/21/2010,39,463,910
2/22/2010,102,463,910
2/23/2010,82,463,910
2/24/2010,77,463,910
2/25/2010,84,463,910
2/26/2010,77,463,910
2/27/2010,45,463,910
2/28/2010,45,463,910
3/1/2010,83,463,910
3/2/2010,73,463,910
3/3/2010,93,463,910
3/4/2010,106,463,910
3/5/2010,58,463,910
3/6/2010,41,463,910
3/7/2010,23,463,910
3/8/2010,84,463,910
3/9/2010,85,463,910
3/10/2010,58,463,910
3/11/2010,78,463,910
3/12/2010,63,463,910
3/13/2010,34,463,910
3/14/2010,33,463,910
3/15/2010,75,463,910
3/16/2010,73,463,910
3/17/2010,88,463,910
3/18/2010,72,463,910
3/19/2010,64,463,910
3/20/2010,46,463,910
3/21/2010,41,463,910
3/22/2010,98,463,910
3/23/2010,108,463,910
3/24/2010,98,463,910
3/25/2010,92,463,910
3/26/2010,65,463,910
3/27/2010,42,463,910
3/28/2010,29,463,910
3/29/2010,89,463,910
3/30/2010,70,463,910
3/31/2010,98,463,910
7/1/2009,34,464,910
7/2/2009,77,464,910
7/3/2009,74,464,910
7/4/2009,20,464,910
7/5/2009,42,464,910
7/6/2009,96,464,910
7/7/2009,100,464,910
7/8/2009,96,464,910
7/9/2009,67,464,910
7/10/2009,71,464,910
7/11/2009,26,464,910
7/12/2009,23,464,910
7/13/2009,83,464,910
7/14/2009,106,464,910
7/15/2009,83,464,910
7/16/2009,75,464,910
7/17/2009,74,464,910
7/18/2009,26,464,910
7/19/2009,19,464,910
7/20/2009,61,464,910
7/21/2009,82,464,910
7/22/2009,61,464,910
7/23/2009,74,464,910
7/24/2009,36,464,910
7/25/2009,33,464,910
7/26/2009,20,464,910
